assembly	contig_id	category
co-3	NODE_4671_length_10246_cov_4_223857	2
co-3	NODE_4863_length_9861_cov_1_938308	2
co-3	NODE_4907_length_9799_cov_18_945971	2
co-3	NODE_5011_length_9617_cov_1_518320	2
co-3	NODE_5286_length_9142_cov_2_273191	2
co-3	NODE_5363_length_9013_cov_1_950753	2
co-3	NODE_5420_length_8909_cov_9_037770	2
co-3	NODE_5455_length_8849_cov_1_652921	2
co-3	NODE_5462_length_8834_cov_1_581411	2
co-3	NODE_574_length_60147_cov_13_740404	2
co-3	NODE_5935_length_8171_cov_1_604322	2
co-3	NODE_6070_length_8021_cov_48_928499	2
co-3	NODE_6133_length_7950_cov_1_180437	2
co-3	NODE_6187_length_7882_cov_2_989695	2
co-3	NODE_6204_length_7865_cov_17_025045	2
co-3	NODE_6227_length_7847_cov_10_906315	2
co-3	NODE_6274_length_7782_cov_3_592588	2
co-3	NODE_6281_length_7768_cov_1_765721	2
co-3	NODE_6293_length_7756_cov_2_663873	2
co-3	NODE_6416_length_7633_cov_2_486958	2
co-3	NODE_6578_length_7460_cov_1_545838	2
co-3	NODE_670_length_52344_cov_8_273719	2
co-3	NODE_681_length_51797_cov_6_086517	2
co-3	NODE_6851_length_7203_cov_4_401186	2
co-3	NODE_6954_length_7097_cov_1_368730	2
co-3	NODE_6963_length_7089_cov_17_260689	2
co-3	NODE_712_length_49947_cov_3_072349	2
co-3	NODE_7170_length_6907_cov_1_843989	2
co-3	NODE_7327_length_6765_cov_1_918598	2
co-3	NODE_7597_length_6564_cov_1_074942	2
co-3	NODE_777_length_46799_cov_3_202207	2
co-3	NODE_7801_length_6401_cov_2_638491	2
co-3	NODE_8062_length_6196_cov_3_581043	2
co-3	NODE_8094_length_6176_cov_1_670299	2
co-3	NODE_8212_length_6088_cov_101_893449	2
co-3	NODE_825_length_44896_cov_4_226299	2
co-3	NODE_8342_length_5989_cov_1_363543	2
co-3	NODE_8447_length_5921_cov_2_076181	2
co-3	NODE_8562_length_5846_cov_122_372796	2
co-3	NODE_8575_length_5838_cov_3_914321	2
co-3	NODE_8656_length_5782_cov_3_584672	2
co-3	NODE_8716_length_5748_cov_1_329899	2
co-3	NODE_8779_length_5715_cov_0_905826	2
co-3	NODE_887_length_41929_cov_3_613561	2
co-3	NODE_9041_length_5573_cov_2_451962	2
co-3	NODE_936_length_39978_cov_4_080283	2
co-3	NODE_9460_length_5353_cov_77_579671	2
co-3	NODE_950_length_39516_cov_252_068457	2
co-3	NODE_9543_length_5309_cov_1_965125	2
co-3	NODE_9710_length_5232_cov_30_735576	2
co-3	NODE_9830_length_5177_cov_1_002966	2
co-3	NODE_9873_length_5154_cov_1_336445	2
co-3	NODE_9925_length_5130_cov_1_246857	2
co-3	NODE_998_length_37708_cov_7_497592	2
co-3	NODE_10473_length_4885_cov_39_953000	3
co-3	NODE_10546_length_4857_cov_4_114816	3
co-3	NODE_1100_length_34304_cov_3_272078	3
co-3	NODE_11116_length_4645_cov_3_808440	3
co-3	NODE_11253_length_4596_cov_1_119276	3
co-3	NODE_11254_length_4595_cov_3_056300	3
co-3	NODE_1136_length_33421_cov_2_666386	3
co-3	NODE_11444_length_4533_cov_1_150204	3
co-3	NODE_1149_length_33112_cov_2_087928	3
co-3	NODE_11682_length_4455_cov_11_657288	3
co-3	NODE_11700_length_4450_cov_0_981067	3
co-3	NODE_118_length_189100_cov_3_596605	3
co-3	NODE_11926_length_4375_cov_2_143797	3
co-3	NODE_12089_length_4319_cov_3_703333	3
co-3	NODE_1218_length_31174_cov_2_866881	3
co-3	NODE_1236_length_30837_cov_21_674653	3
co-3	NODE_12726_length_4145_cov_0_822404	3
co-3	NODE_12749_length_4139_cov_1_241294	3
co-3	NODE_12896_length_4099_cov_1_542211	3
co-3	NODE_1307_length_29693_cov_7_560613	3
co-3	NODE_13089_length_4046_cov_1_355488	3
co-3	NODE_13125_length_4035_cov_1_612615	3
co-3	NODE_13151_length_4029_cov_3_141944	3
co-3	NODE_13194_length_4018_cov_1_320595	3
co-3	NODE_13238_length_4007_cov_1_543724	3
co-3	NODE_13344_length_3976_cov_2_463832	3
co-3	NODE_13432_length_3955_cov_1_058916	3
co-3	NODE_1370_length_28590_cov_2_078396	3
co-3	NODE_13818_length_3855_cov_1_154711	3
co-3	NODE_13998_length_3814_cov_1_568065	3
co-3	NODE_14197_length_3775_cov_1_903446	3
co-3	NODE_14350_length_3737_cov_1_088170	3
co-3	NODE_14767_length_3643_cov_0_853292	3
co-3	NODE_1486_length_26903_cov_7_234655	3
co-3	NODE_15172_length_3554_cov_1_666376	3
co-3	NODE_15414_length_3508_cov_11_824137	3
co-3	NODE_1546_length_26092_cov_31_140056	3
co-3	NODE_15529_length_3484_cov_6_120357	3
co-3	NODE_1557_length_25877_cov_2_104317	3
co-3	NODE_1578_length_25620_cov_3_126268	3
co-3	NODE_15792_length_3431_cov_1_198973	3
co-3	NODE_16117_length_3371_cov_0_831796	3
co-3	NODE_16411_length_3324_cov_14_783463	3
co-3	NODE_16572_length_3298_cov_3_781063	3
co-3	NODE_1668_length_24400_cov_2_077674	3
co-3	NODE_16700_length_3279_cov_2_240190	3
co-3	NODE_1670_length_24358_cov_29_768514	3
co-3	NODE_16746_length_3271_cov_1_401332	3
co-3	NODE_17158_length_3204_cov_1_285251	3
co-3	NODE_17401_length_3168_cov_5_142998	3
co-3	NODE_1790_length_23139_cov_1_878280	3
co-3	NODE_1819_length_22916_cov_3_280651	3
co-3	NODE_2106_length_20067_cov_2_899840	3
co-3	NODE_2119_length_19965_cov_2_695455	3
co-3	NODE_2131_length_19884_cov_2_699216	3
co-3	NODE_2175_length_19597_cov_3_209775	3
co-3	NODE_2292_length_18906_cov_2_363762	3
co-3	NODE_2329_length_18592_cov_8_061441	3
co-3	NODE_2350_length_18513_cov_2_228227	3
co-3	NODE_2442_length_17937_cov_12_128802	3
co-3	NODE_2469_length_17745_cov_1_686883	3
co-3	NODE_2581_length_17224_cov_2_950073	3
co-3	NODE_2739_length_16252_cov_1_452799	3
co-3	NODE_2743_length_16243_cov_2_852022	3
co-3	NODE_2780_length_16063_cov_1_688598	3
co-3	NODE_279_length_111909_cov_7_194463	3
co-3	NODE_283_length_110737_cov_11_001546	3
co-3	NODE_2873_length_15617_cov_3_090334	3
co-3	NODE_2902_length_15502_cov_1_728011	3
co-3	NODE_292_length_108850_cov_3_424985	3
co-3	NODE_307_length_102564_cov_2_724828	3
co-3	NODE_3175_length_14364_cov_6_516041	3
co-3	NODE_3258_length_14079_cov_3_809885	3
co-3	NODE_3418_length_13549_cov_1_636411	3
co-3	NODE_3498_length_13251_cov_6_279851	3
co-3	NODE_3520_length_13181_cov_3_360741	3
co-3	NODE_3628_length_12829_cov_2_702990	3
co-3	NODE_3763_length_12499_cov_5_410258	3
co-3	NODE_3869_length_12226_cov_1_191129	3
co-3	NODE_3881_length_12202_cov_1_898039	3
co-3	NODE_392_length_84711_cov_3_643359	3
co-3	NODE_4034_length_11784_cov_1_541020	3
co-3	NODE_4055_length_11744_cov_13_200258	3
co-3	NODE_4081_length_11669_cov_2_529177	3
co-3	NODE_4086_length_11658_cov_27_983881	3
co-3	NODE_4128_length_11527_cov_1_353787	3
co-3	NODE_4157_length_11463_cov_53_062324	3
co-3	NODE_4210_length_11291_cov_3_721178	3
co-3	NODE_4261_length_11165_cov_1_954644	3
co-3	NODE_4318_length_11054_cov_2_418564	3
co-3	NODE_445_length_76295_cov_3_118988	3
co-3	NODE_452_length_74702_cov_2_871794	3
co-3	NODE_4535_length_10582_cov_1_461531	3
co-3	NODE_4591_length_10456_cov_14_615943	3
co-3	NODE_464_length_72367_cov_5_366557	3
co-3	NODE_4703_length_10172_cov_4_339700	3
co-3	NODE_4714_length_10148_cov_1_749626	3
co-3	NODE_4736_length_10095_cov_2_323877	3
co-3	NODE_4841_length_9896_cov_28_509359	3
co-3	NODE_491_length_68270_cov_2_910302	3
co-3	NODE_4960_length_9710_cov_3_824419	3
co-3	NODE_5048_length_9559_cov_5_134852	3
co-3	NODE_5086_length_9504_cov_1_427917	3
co-3	NODE_5132_length_9425_cov_7_000322	3
co-3	NODE_5149_length_9398_cov_4_937817-circula	3
co-3	NODE_5371_length_9002_cov_6_718113	3
co-3	NODE_5447_length_8863_cov_2_088060	3
co-3	NODE_5464_length_8832_cov_1_873178	3
co-3	NODE_5744_length_8439_cov_1_926082	3
co-3	NODE_5896_length_8231_cov_1_800542	3
co-3	NODE_5905_length_8207_cov_13_973417	3
co-3	NODE_5922_length_8192_cov_9_614765	3
co-3	NODE_5931_length_8177_cov_1_184661	3
co-3	NODE_5963_length_8141_cov_3_017452	3
co-3	NODE_6001_length_8104_cov_1_197871	3
co-3	NODE_601_length_57326_cov_2_670792	3
co-3	NODE_6056_length_8043_cov_2_305401	3
co-3	NODE_6131_length_7951_cov_2_601634	3
co-3	NODE_6240_length_7831_cov_1_849455	3
co-3	NODE_6266_length_7788_cov_3_692789	3
co-3	NODE_6468_length_7568_cov_1_376829	3
co-3	NODE_6527_length_7510_cov_1_893519	3
co-3	NODE_6572_length_7465_cov_2_546011	3
co-3	NODE_6646_length_7396_cov_1_870551	3
co-3	NODE_6653_length_7391_cov_2_418042	3
co-3	NODE_6761_length_7287_cov_2_184291	3
co-3	NODE_6775_length_7273_cov_2_141879	3
co-3	NODE_6804_length_7243_cov_1_663812	3
co-3	NODE_6822_length_7227_cov_1_730163	3
co-3	NODE_7032_length_7029_cov_1_691172	3
co-3	NODE_7042_length_7016_cov_1_701754	3
co-3	NODE_7124_length_6948_cov_9_150534	3
co-3	NODE_7185_length_6894_cov_1_313506	3
co-3	NODE_7283_length_6806_cov_1_975624	3
co-3	NODE_7301_length_6791_cov_1_369754	3
co-3	NODE_740_length_48859_cov_2_405868	3
co-3	NODE_7436_length_6684_cov_2_054075	3
co-3	NODE_7602_length_6559_cov_1_546894	3
co-3	NODE_766_length_47659_cov_7_150210	3
co-3	NODE_767_length_47589_cov_2_931978	3
co-3	NODE_7730_length_6452_cov_2_203379	3
co-3	NODE_7792_length_6407_cov_51_546279	3
co-3	NODE_7807_length_6398_cov_1_634814	3
co-3	NODE_7863_length_6363_cov_1_194907	3
co-3	NODE_7893_length_6342_cov_1_376346	3
co-3	NODE_7967_length_6268_cov_3_850870	3
co-3	NODE_8084_length_6183_cov_4_366425	3
co-3	NODE_8117_length_6152_cov_1_783358	3
co-3	NODE_8161_length_6121_cov_1_883705	3
co-3	NODE_8165_length_6117_cov_2_230577	3
co-3	NODE_8218_length_6083_cov_2_747317	3
co-3	NODE_8330_length_5996_cov_1_269695	3
co-3	NODE_8493_length_5897_cov_1_156456	3
co-3	NODE_8620_length_5801_cov_1_332981	3
co-3	NODE_8641_length_5790_cov_1_293246	3
co-3	NODE_8922_length_5636_cov_1_235092	3
co-3	NODE_9185_length_5499_cov_2_948699	3
co-3	NODE_9440_length_5364_cov_1_140705	3
co-3	NODE_9622_length_5275_cov_4_591350	3
co-3	NODE_9831_length_5176_cov_1_349021	3
co-3	NODE_9832_length_5175_cov_2_194620	3
co-3	NODE_9927_length_5127_cov_12_163139	3
co-3	NODE_9936_length_5123_cov_11_818145	3
co-3	NODE_9974_length_5098_cov_3_676441	3
co-3	NODE_999_length_37628_cov_2_772615	3
co-3	NODE_134_length_175515_cov_5_989698	4
co-3	NODE_166_length_156736_cov_3_712113	4
co-3	NODE_2428_length_18021_cov_2_068875	4
co-3	NODE_4387_length_10882_cov_97_362631	4
co-3	NODE_4388_length_10882_cov_92_756852	4
co-3	NODE_4454_length_10757_cov_2_765557	4
co-3	NODE_1010_length_37061_cov_16_330843	5
co-3	NODE_1053_length_35623_cov_2_884041	5
co-3	NODE_1065_length_35199_cov_2_991249	5
co-3	NODE_109_length_197148_cov_7_209797	5
co-3	NODE_1104_length_34222_cov_8_949066	5
co-3	NODE_1139_length_33341_cov_2_205617	5
co-3	NODE_1172_length_32372_cov_5_326946	5
co-3	NODE_1185_length_32233_cov_5_975680	5
co-3	NODE_1276_length_30215_cov_4_340677	5
co-3	NODE_13_length_617426_cov_3_494971	5
co-3	NODE_1452_length_27438_cov_17_411362	5
co-3	NODE_1597_length_25372_cov_3_508454	5
co-3	NODE_1735_length_23656_cov_1_751413	5
co-3	NODE_176_length_152241_cov_56_694121	5
co-3	NODE_1778_length_23320_cov_4_591785	5
co-3	NODE_1867_length_22360_cov_8_140686	5
co-3	NODE_1_length_1325959_cov_12_641571	5
co-3	NODE_208_length_136972_cov_7_004048	5
co-3	NODE_208_length_136972_cov_7_004048	5
co-3	NODE_2243_length_19178_cov_4_612991	5
co-3	NODE_23_length_455686_cov_8_372951	5
co-3	NODE_2576_length_17242_cov_4_347135	5
co-3	NODE_257_length_118220_cov_4_694575	5
co-3	NODE_277_length_112493_cov_11_357725	5
co-3	NODE_290_length_109761_cov_10_955537	5
co-3	NODE_293_length_108763_cov_84_616187-circula	5
co-3	NODE_293_length_108763_cov_84_616187-circula	5
co-3	NODE_295_length_107975_cov_11_456043	5
co-3	NODE_2_length_1168005_cov_16_534963	5
co-3	NODE_3133_length_14513_cov_2_232944	5
co-3	NODE_3215_length_14264_cov_8_257971	5
co-3	NODE_3226_length_14207_cov_79_576022	5
co-3	NODE_3408_length_13575_cov_5_465740	5
co-3	NODE_35_length_341590_cov_7_971974	5
co-3	NODE_3681_length_12679_cov_2_286306	5
co-3	NODE_3713_length_12602_cov_3_856845	5
co-3	NODE_3721_length_12585_cov_18_000562	5
co-3	NODE_427_length_78516_cov_11_723829	5
co-3	NODE_45_length_307533_cov_8_284415	5
co-3	NODE_48_length_301332_cov_17_149021	5
co-3	NODE_48_length_301332_cov_17_149021	5
co-3	NODE_496_length_67527_cov_78_739245	5
co-3	NODE_4_length_889743_cov_8_507969	5
co-3	NODE_518_length_65312_cov_32_606031	5
co-3	NODE_535_length_63683_cov_22_109291	5
co-3	NODE_539_length_63231_cov_4_938807	5
co-3	NODE_541_length_62955_cov_5_539150	5
co-3	NODE_562_length_61392_cov_4_434710	5
co-3	NODE_572_length_60327_cov_9_372608	5
co-3	NODE_595_length_57850_cov_4_164885	5
co-3	NODE_671_length_52208_cov_3_953810	5
co-3	NODE_684_length_51608_cov_5_126085	5
co-3	NODE_69_length_256967_cov_27_913867	5
co-3	NODE_71_length_253689_cov_8_868048	5
co-3	NODE_739_length_48900_cov_5_648162	5
co-3	NODE_7_length_845945_cov_7_763912	5
co-3	NODE_805_length_45523_cov_4_801163	5
co-3	NODE_821_length_45085_cov_176_074434	5
co-3	NODE_82_length_231473_cov_6_788610	5
co-3	NODE_851_length_43408_cov_5_572871	5
co-3	NODE_888_length_41924_cov_1_723813	5
co-3	NODE_8_length_840192_cov_8_820836	5
co-3	NODE_92_length_217204_cov_17_615119	5
co-3	NODE_107_length_197442_cov_2_606523	6
co-3	NODE_1114_length_34000_cov_2_175379	6
co-3	NODE_1224_length_31066_cov_3_390506	6
co-3	NODE_1237_length_30827_cov_9_934219	6
co-3	NODE_133_length_175595_cov_10_636155	6
co-3	NODE_1410_length_27992_cov_3_978546	6
co-3	NODE_15_length_597404_cov_16_703390	6
co-3	NODE_1704_length_24023_cov_8_393198	6
co-3	NODE_173_length_154626_cov_11_185318	6
co-3	NODE_188_length_145856_cov_10_549613	6
co-3	NODE_1956_length_21538_cov_2_175965	6
co-3	NODE_1_length_1325959_cov_12_641571	6
co-3	NODE_221_length_131059_cov_11_424042	6
co-3	NODE_2351_length_18501_cov_1_212926	6
co-3	NODE_239_length_123169_cov_2_807899	6
co-3	NODE_2446_length_17883_cov_1_702882	6
co-3	NODE_252_length_119772_cov_3_448363	6
co-3	NODE_2982_length_15125_cov_3_679195	6
co-3	NODE_2983_length_15124_cov_118_153349	6
co-3	NODE_29_length_369508_cov_16_931381	6
co-3	NODE_303_length_106339_cov_20_928017	6
co-3	NODE_3157_length_14429_cov_1_882390	6
co-3	NODE_329_length_97565_cov_2_685457	6
co-3	NODE_335_length_95544_cov_7_256086	6
co-3	NODE_335_length_95544_cov_7_256086	6
co-3	NODE_3376_length_13677_cov_1_329178	6
co-3	NODE_3517_length_13195_cov_2_388651	6
co-3	NODE_3533_length_13137_cov_15_387079	6
co-3	NODE_373_length_87777_cov_10_987189	6
co-3	NODE_3757_length_12519_cov_1_736452	6
co-3	NODE_417_length_80123_cov_11_494350	6
co-3	NODE_443_length_77023_cov_3_316954	6
co-3	NODE_454_length_74174_cov_20_392762	6
co-3	NODE_4784_length_10011_cov_11_550040	6
co-3	NODE_485_length_69449_cov_7_977398	6
co-3	NODE_504_length_66510_cov_20_880646	6
co-3	NODE_55_length_285479_cov_3_811449	6
co-3	NODE_563_length_61070_cov_25_814129	6
co-3	NODE_566_length_60825_cov_9_180938	6
co-3	NODE_631_length_55234_cov_2_088089	6
co-3	NODE_63_length_268175_cov_3_461915	6
co-3	NODE_736_length_49065_cov_2_330201	6
co-3	NODE_737_length_48961_cov_2_873654	6
co-3	NODE_757_length_48189_cov_110_620221	6
co-3	NODE_878_length_42276_cov_2_976445	6
co-3	NODE_88_length_222526_cov_11_442279	6
co-3	NODE_940_length_39876_cov_2_506804	6
co-4	NODE_10230_length_3929_cov_2_073228	1
co-4	NODE_11164_length_3644_cov_1_483404	1
co-4	NODE_11244_length_3622_cov_1_737083	1
co-4	NODE_12065_length_3414_cov_0_909863	1
co-4	NODE_12737_length_3264_cov_1_390779	1
co-4	NODE_13233_length_3156_cov_9_310175	1
co-4	NODE_13258_length_3150_cov_2_364236	1
co-4	NODE_13536_length_3097_cov_161_935191	1
co-4	NODE_2245_length_13501_cov_143_327978	1
co-4	NODE_2646_length_11846_cov_3_744265	1
co-4	NODE_3019_length_10624_cov_1_484150	1
co-4	NODE_3941_length_8659_cov_1_760890	1
co-4	NODE_4695_length_7552_cov_2_457958	1
co-4	NODE_4739_length_7490_cov_3_165513	1
co-4	NODE_4872_length_7325_cov_3_534416	1
co-4	NODE_5414_length_6677_cov_58_514334	1
co-4	NODE_5948_length_6168_cov_3_082989	1
co-4	NODE_6522_length_5735_cov_1_810719	1
co-4	NODE_6602_length_5675_cov_3_098452	1
co-4	NODE_7641_length_5017_cov_1_355860	1
co-4	NODE_7782_length_4941_cov_2_195977	1
co-4	NODE_8217_length_4724_cov_2_140934	1
co-4	NODE_8283_length_4687_cov_3_149737	1
co-4	NODE_8350_length_4657_cov_120_787792	1
co-4	NODE_10002_length_4008_cov_1_631268	2
co-4	NODE_10081_length_3978_cov_3_186318	2
co-4	NODE_10104_length_3971_cov_2_886552	2
co-4	NODE_10475_length_3851_cov_106_804394	2
co-4	NODE_10654_length_3796_cov_200_376122	2
co-4	NODE_11169_length_3642_cov_2_686347	2
co-4	NODE_1146_length_21061_cov_2_855028	2
co-4	NODE_11506_length_3554_cov_102_116448	2
co-4	NODE_11595_length_3531_cov_220_919695	2
co-4	NODE_11720_length_3499_cov_1_571598	2
co-4	NODE_11960_length_3435_cov_170_797648	2
co-4	NODE_12055_length_3416_cov_17_749166	2
co-4	NODE_12185_length_3385_cov_18_718616	2
co-4	NODE_12232_length_3372_cov_0_904089	2
co-4	NODE_1227_length_20181_cov_9_411524	2
co-4	NODE_12856_length_3236_cov_1_497594	2
co-4	NODE_12919_length_3225_cov_1_384417	2
co-4	NODE_13099_length_3187_cov_3_286506	2
co-4	NODE_1323_length_19183_cov_1_753619	2
co-4	NODE_133_length_93657_cov_6_056394	2
co-4	NODE_1346_length_18960_cov_3_696035	2
co-4	NODE_13472_length_3110_cov_1_822467	2
co-4	NODE_13893_length_3033_cov_1_239190	2
co-4	NODE_1476_length_17767_cov_4_641206	2
co-4	NODE_1565_length_17088_cov_17_693441	2
co-4	NODE_1614_length_16784_cov_6_471707	2
co-4	NODE_1639_length_16640_cov_3_722293	2
co-4	NODE_171_length_72337_cov_122_461907	2
co-4	NODE_1732_length_16126_cov_1_561254	2
co-4	NODE_1825_length_15626_cov_1_745405	2
co-4	NODE_1877_length_15344_cov_3_514220	2
co-4	NODE_1909_length_15195_cov_2_095781	2
co-4	NODE_1919_length_15131_cov_13_768185	2
co-4	NODE_1967_length_14857_cov_1_779007	2
co-4	NODE_2114_length_14091_cov_11_223733	2
co-4	NODE_2116_length_14079_cov_2_519699	2
co-4	NODE_2160_length_13913_cov_1_627882	2
co-4	NODE_2182_length_13789_cov_3_369934	2
co-4	NODE_2221_length_13616_cov_92_740683	2
co-4	NODE_2285_length_13330_cov_69_492771	2
co-4	NODE_2423_length_12699_cov_3_405564	2
co-4	NODE_2438_length_12640_cov_1_943136	2
co-4	NODE_2507_length_12325_cov_2_252581	2
co-4	NODE_2534_length_12210_cov_1_333471	2
co-4	NODE_2624_length_11909_cov_17_039949	2
co-4	NODE_2673_length_11749_cov_4_600688	2
co-4	NODE_2695_length_11658_cov_1_892972	2
co-4	NODE_2897_length_11012_cov_18_038373	2
co-4	NODE_3222_length_10089_cov_1_557372	2
co-4	NODE_3398_length_9697_cov_1_852266	2
co-4	NODE_3405_length_9671_cov_2_837626	2
co-4	NODE_3432_length_9610_cov_2_771152	2
co-4	NODE_344_length_43819_cov_6_034645	2
co-4	NODE_3642_length_9194_cov_2_661267	2
co-4	NODE_3692_length_9090_cov_1_726452	2
co-4	NODE_3958_length_8625_cov_2_989302	2
co-4	NODE_4007_length_8547_cov_1_107262	2
co-4	NODE_4045_length_8494_cov_18_815522	2
co-4	NODE_4085_length_8396_cov_2_927510	2
co-4	NODE_413_length_39623_cov_162_485520	2
co-4	NODE_4177_length_8275_cov_3_970696	2
co-4	NODE_4244_length_8175_cov_189_401936	2
co-4	NODE_4394_length_7951_cov_2_992467	2
co-4	NODE_440_length_38184_cov_4_904847	2
co-4	NODE_4438_length_7899_cov_2_807841	2
co-4	NODE_4446_length_7887_cov_10_535788	2
co-4	NODE_4531_length_7773_cov_3_144892	2
co-4	NODE_463_length_37049_cov_14_648416	2
co-4	NODE_477_length_36010_cov_2_308685	2
co-4	NODE_4786_length_7418_cov_5_162625	2
co-4	NODE_4883_length_7306_cov_1_164046	2
co-4	NODE_4937_length_7244_cov_12_793825	2
co-4	NODE_496_length_35416_cov_1_862935	2
co-4	NODE_4981_length_7187_cov_2_371958	2
co-4	NODE_4984_length_7182_cov_2_863656	2
co-4	NODE_5007_length_7154_cov_1_610803	2
co-4	NODE_5148_length_6976_cov_3_457926	2
co-4	NODE_517_length_34561_cov_9_365629	2
co-4	NODE_5190_length_6937_cov_3_141684	2
co-4	NODE_563_length_32635_cov_10_797761	2
co-4	NODE_5699_length_6385_cov_56_098468	2
co-4	NODE_575_length_32339_cov_87_384792	2
co-4	NODE_5840_length_6271_cov_1_613784	2
co-4	NODE_5888_length_6227_cov_3_342993	2
co-4	NODE_6009_length_6117_cov_8_288263	2
co-4	NODE_6079_length_6058_cov_7_044789	2
co-4	NODE_6237_length_5942_cov_3_264984	2
co-4	NODE_6354_length_5853_cov_2_605860	2
co-4	NODE_636_length_30369_cov_78_834876	2
co-4	NODE_6635_length_5647_cov_2_893632	2
co-4	NODE_6645_length_5643_cov_2_706734	2
co-4	NODE_6789_length_5550_cov_2_139569	2
co-4	NODE_6884_length_5486_cov_1_825415	2
co-4	NODE_701_length_28266_cov_2_341102	2
co-4	NODE_7105_length_5348_cov_16_009180	2
co-4	NODE_7141_length_5326_cov_2_283080	2
co-4	NODE_7346_length_5194_cov_1_631921	2
co-4	NODE_743_length_27219_cov_16_817122	2
co-4	NODE_756_length_27040_cov_3_302403	2
co-4	NODE_757_length_27039_cov_34_555832	2
co-4	NODE_7642_length_5015_cov_1_207925	2
co-4	NODE_7820_length_4922_cov_1_756194	2
co-4	NODE_8063_length_4798_cov_6_633896	2
co-4	NODE_8189_length_4734_cov_4_111376	2
co-4	NODE_8267_length_4696_cov_2_847061	2
co-4	NODE_828_length_25629_cov_3_250843	2
co-4	NODE_8369_length_4648_cov_151_582689	2
co-4	NODE_8506_length_4589_cov_1_161521	2
co-4	NODE_8533_length_4576_cov_1_007404	2
co-4	NODE_8874_length_4426_cov_2_273740	2
co-4	NODE_8976_length_4383_cov_2_594512	2
co-4	NODE_9028_length_4361_cov_1_831212	2
co-4	NODE_9031_length_4360_cov_1_258430	2
co-4	NODE_904_length_24384_cov_2_313250	2
co-4	NODE_9116_length_4320_cov_5_759819	2
co-4	NODE_9532_length_4174_cov_3_284587	2
co-4	NODE_965_length_23432_cov_2_546776	2
co-4	NODE_9816_length_4072_cov_29_945864	2
co-4	NODE_9878_length_4049_cov_1_880916	2
co-4	NODE_9982_length_4016_cov_1_234539	2
co-4	NODE_10082_length_3978_cov_1_518269	3
co-4	NODE_1015_length_22739_cov_4_118302	3
co-4	NODE_1027_length_22510_cov_2_112679	3
co-4	NODE_10299_length_3904_cov_5_427477	3
co-4	NODE_10966_length_3704_cov_3_580753	3
co-4	NODE_11046_length_3678_cov_1_841248	3
co-4	NODE_11091_length_3667_cov_7_577227	3
