contig,kaiju_match_ratio,keep_score_all,keep_score_high_recall,keep_score_high_MCC
Aberdeen_Man_0002226,NA,1.5,2.5,0.5
Aberdeen_Man_0002230,NA,2,2,1
Aberdeen_Man_0002232,0.04112787356321839,-1.5,0.5,-1.5
Aberdeen_Man_0002234,0.03343519683623944,1.5,2.5,0.5
Aberdeen_Man_0002239,NA,2,2,1.5
Aberdeen_Man_0002258,NA,2.5,2.5,1.5
Aberdeen_Man_0002261,0.02708070048745261,-1,1,-1
Aberdeen_Man_0002274,NA,3,3,2
Aberdeen_Man_0002280,NA,2,2,1.5
Aberdeen_Man_0002292,0.3340603416939295,-1,1,-1.5
Aberdeen_Man_0002304,NA,2,2,1
Aberdeen_Man_0002305,NA,2,2,1
Aberdeen_Man_0002308,0.14316979755608245,-1.5,0.5,-1.5
Aberdeen_Man_0002314,0.03394160583941606,-1.5,0.5,-1.5
Aberdeen_Man_0002315,NA,2,2,1.5
Aberdeen_Man_0002316,NA,2.5,2.5,1.5
Aberdeen_Man_0002319,NA,2,2,1
Aberdeen_Man_0002324,NA,-1.5,0.5,-1.5
Aberdeen_Man_0002325,0.024528647263408383,2.5,2.5,1.5
Aberdeen_Man_0002338,NA,2,2,1
Aberdeen_Man_0002347,0.02445752114748069,1,1,1
Aberdeen_Man_0002349,NA,1.5,1.5,1.5
Aberdeen_Man_0002351,0.06054471843945528,-1.5,0.5,-1.5
Aberdeen_Man_0002353,NA,1.5,2.5,0.5
Aberdeen_Man_0002354,NA,1,2,0
Aberdeen_Man_0002360,NA,0.5,2.5,-0.5
Aberdeen_Man_0002363,NA,1.5,2.5,0.5
Aberdeen_Man_0002386,0.03133110863922877,2,2,1
Aberdeen_Man_0002389,NA,3.5,3.5,2.5
Aberdeen_Man_0002400,0.061512729975840924,1,1,1
Aberdeen_Man_0002401,0.023415721984761197,3.5,3.5,2.5
Aberdeen_Man_0002404,NA,1,1,1
Aberdeen_Man_0002416,NA,2.5,2.5,1.5
Aberdeen_Man_0002427,0.02134032197678772,-1.5,0.5,-1.5
Aberdeen_Man_0002443,NA,3.5,3.5,2.5
Aberdeen_Man_0002446,0.07586854460093896,-1.5,0.5,-1.5
Aberdeen_Man_0002448,0.03456048084147258,2.5,2.5,1.5
Aberdeen_Man_0002458,0.03707886316581969,1.5,1.5,0.5
Aberdeen_Man_0002464,0.02619182212172602,1.5,1.5,1.5
Aberdeen_Man_0002471,NA,3,3,2.5
Aberdeen_Man_0002472,0.0256797583081571,3.5,3.5,2.5
Aberdeen_Man_0002476,NA,1.5,2.5,1
Aberdeen_Man_0002477,NA,2.5,2.5,1.5
Aberdeen_Man_0002489,NA,4,4,3
Aberdeen_Man_0002494,NA,-1.5,0.5,-1.5
Aberdeen_Man_0002495,0.044722380140231194,-1.5,0.5,-1.5
Aberdeen_Man_0002496,0.027672479150871874,-1,1,-1
Aberdeen_Man_0002500,0.029595902105862264,-1,1,-1
Aberdeen_Man_0002526,NA,1,2,0.5
Aberdeen_Man_0002533,NA,1,1,1
Aberdeen_Man_0002550,NA,3,3,2
Aberdeen_Man_0002555,NA,2.5,2.5,1.5
Aberdeen_Man_0002574,NA,2.5,2.5,1.5
Aberdeen_Man_0002593,0.05012531328320802,-1,1,-1
Aberdeen_Man_0002594,0.03682282629651051,2,2,1
Aberdeen_Man_0002595,NA,3.5,3.5,2.5
Aberdeen_Man_0002596,0.06558641975308642,-1.5,0.5,-1.5
Aberdeen_Man_0002600,NA,0.5,0.5,0.5
Aberdeen_Man_0002602,NA,3,3,2
Aberdeen_Man_0002618,0.04285437269730463,-1.5,0.5,-1.5
Aberdeen_Man_0002620,NA,1.5,2.5,0.5
Aberdeen_Man_0002624,0.028349514563106797,3,3,2
Aberdeen_Man_0002628,NA,3.5,3.5,2.5
Aberdeen_Man_0002635,0.034623614082863255,2.5,2.5,1.5
Aberdeen_Man_0002639,NA,1.5,1.5,1
Aberdeen_Man_0002650,NA,1,2,1
Aberdeen_Man_0002651,NA,3,3,2.5
Aberdeen_Man_0002655,0.0632688927943761,-0.5,1.5,-0.5
Aberdeen_Man_0002658,0.0330078125,2.5,2.5,1.5
Aberdeen_Man_0002667,NA,2.5,2.5,1.5
Aberdeen_Man_0002682,NA,0.5,1.5,0
Aberdeen_Man_0002683,NA,0.5,1.5,0
Aberdeen_Man_0002702,NA,1.5,1.5,1.5
Aberdeen_Man_0002704,NA,2,2,1
Aberdeen_Man_0002708,NA,2.5,2.5,1.5
Aberdeen_Man_0002710,NA,3,3,2
Aberdeen_Man_0002715,NA,1.5,2.5,0.5
Aberdeen_Man_0002719,NA,2,2,1
Aberdeen_Man_0002728,NA,3,3,2
Aberdeen_Man_0002735,0.05623762376237624,-1.5,0.5,-1.5
Aberdeen_Man_0002745,0.026409849086576648,-1.5,0.5,-1.5
Aberdeen_Man_0002747,0.0677393722685737,-1.5,0.5,-1.5
Aberdeen_Man_0002749,NA,2.5,2.5,1.5
Aberdeen_Man_0002755,NA,2.5,2.5,1.5
Aberdeen_Man_0002759,NA,1,2,0.5
Aberdeen_Man_0002762,NA,2,2,1
Aberdeen_Man_0002763,NA,2,2,1.5
Aberdeen_Man_0002765,0.03126867157936666,2.5,2.5,1.5
Aberdeen_Man_0002772,0.023534104507379337,2,2,1
Aberdeen_Man_0002776,0.08002394731590501,-1.5,0.5,-1.5
Aberdeen_Man_0002786,NA,2.5,2.5,2
Aberdeen_Man_0002787,NA,2.5,2.5,1.5
Aberdeen_Man_0002799,0.08323305254713197,-1,1,-1
Aberdeen_Man_0002801,0.02868605817452357,-1,1,-1
Aberdeen_Man_0002802,NA,2.5,2.5,1.5
Aberdeen_Man_0002803,NA,1,2,0
Aberdeen_Man_0002807,NA,2.5,2.5,1.5
Aberdeen_Man_0002814,0.03297808164086065,-1.5,0.5,-1.5
Aberdeen_Man_0002822,0.025568753774914434,2.5,2.5,1.5
Aberdeen_Man_0002824,NA,1,2,0
Aberdeen_Man_0002828,0.031231110215595406,-1.5,0.5,-1.5
Aberdeen_Man_0002832,0.03487903225806452,-1,1,-1
Aberdeen_Man_0002837,0.04417994754892072,-1.5,0.5,-1.5
Aberdeen_Man_0002839,NA,2.5,2.5,1.5
Aberdeen_Man_0002857,NA,1,1,1
Aberdeen_Man_0002862,NA,-0.5,1.5,-0.5
Aberdeen_Man_0002871,NA,-1.5,0.5,-1.5
Aberdeen_Man_0002872,NA,2,2,1
Aberdeen_Man_0002875,NA,2.5,2.5,1.5
Aberdeen_Man_0002883,0.28025218629245474,-0.5,1.5,-0.5
Aberdeen_Man_0002885,NA,1,1,1
Aberdeen_Man_0002899,NA,3.5,3.5,2.5
Aberdeen_Man_0002900,NA,2.5,2.5,1.5
Aberdeen_Man_0002905,0.06779661016949153,-1.5,0.5,-1.5
Aberdeen_Man_0002913,NA,1,2,0
Aberdeen_Man_0002930,0.055190808370947884,0,1,0
Aberdeen_Man_0002933,0.04826453070445677,2.5,2.5,1.5
Aberdeen_Man_0002938,NA,3,3,2
Aberdeen_Man_0002941,0.02652138157894737,2.5,2.5,1.5
Aberdeen_Man_0002967,NA,2,2,2
Aberdeen_Man_0002970,NA,2.5,2.5,1.5
Aberdeen_Man_0002976,NA,0.5,1.5,0
Aberdeen_Man_0002985,NA,1,2,0
Aberdeen_Man_0002993,NA,2,3,1
Aberdeen_Man_0003000,NA,1.5,2.5,0.5
Aberdeen_Man_0003005,0.02264229331117574,2.5,2.5,1.5
Aberdeen_Man_0003012,0.28446662507797876,-1.5,0.5,-1.5
Aberdeen_Man_0003013,0.02829207405866445,-0.5,1.5,-0.5
Aberdeen_Man_0003021,NA,3,3,2
Aberdeen_Man_0003032,NA,2,3,1
Aberdeen_Man_0003035,0.027219430485762145,2.5,2.5,1.5
Aberdeen_Man_0003049,0.032927852348993286,0.5,0.5,0.5
Aberdeen_Man_0003060,0.09749947467955453,-1,1,-1
Aberdeen_Man_0003063,NA,1.5,1.5,1.5
Aberdeen_Man_0003076,0.046173308032890575,-1,1,-1
Aberdeen_Man_0003082,NA,2.5,2.5,2.5
Aberdeen_Man_0003086,NA,0.5,1.5,0.5
Aberdeen_Man_0003109,0.05533177867288531,-1.5,0.5,-1.5
Aberdeen_Man_0003126,0.04512558535547041,0,2,-1
Aberdeen_Man_0003132,0.1409081219356214,-1,1,-1
Aberdeen_Man_0003134,0.027724461505651526,2,2,1
Aberdeen_Man_0003135,NA,1,2,0
Aberdeen_Man_0003154,NA,1.5,1.5,0.5
Aberdeen_Man_0003156,0.08097686375321336,-1.5,0.5,-1.5
Aberdeen_Man_0003161,NA,3,3,2
Aberdeen_Man_0003164,0.04911001501179498,2,2,1
Aberdeen_Man_0003172,NA,0.5,1.5,0.5
Aberdeen_Man_0003178,0.14969931271477663,-1.5,0.5,-1.5
Aberdeen_Man_0003186,NA,0.5,1.5,0.5
Aberdeen_Man_0003191,NA,0,1,0
Aberdeen_Man_0003198,NA,0.5,1.5,0.5
Aberdeen_Man_0003218,NA,2.5,2.5,1.5
Aberdeen_Man_0003219,NA,0.5,1.5,0.5
Aberdeen_Man_0003221,NA,2.5,2.5,1.5
Aberdeen_Man_0003223,NA,0,1,0
Aberdeen_Man_0003236,NA,1.5,2.5,0.5
Aberdeen_Man_0003249,0.027596697088222513,0.5,1.5,0.5
Aberdeen_Man_0003254,NA,2,2,1
Aberdeen_Man_0003263,0.0304811669932506,2.5,2.5,1.5
Aberdeen_Man_0003271,NA,1.5,2.5,0.5
Aberdeen_Man_0003273,NA,2,2,1
Aberdeen_Man_0003294,0.030170529077393964,1,1,1
Aberdeen_Man_0003304,NA,2.5,2.5,1.5
Aberdeen_Man_0003313,0.07849155886866915,-1,1,-1
Aberdeen_Man_0003325,NA,3,3,2
Aberdeen_Man_0003329,0.028131868131868132,2.5,2.5,1.5
Aberdeen_Man_0003345,0.02884827130587976,1.5,1.5,1.5
Aberdeen_Man_0003347,0.304472350738048,-1,1,-1
Aberdeen_Man_0003353,NA,1.5,1.5,1
Aberdeen_Man_0003360,NA,3,3,2
Aberdeen_Man_0003371,NA,3,3,2
Aberdeen_Man_0003375,NA,2.5,2.5,1.5
Aberdeen_Man_0003380,0.06688815060908083,-1,1,-1
Aberdeen_Man_0003392,0.3200266134397871,-1.5,0.5,-1.5
Aberdeen_Man_0003396,0.04237852229864655,3,3,2
Aberdeen_Man_0003423,NA,2,2,1
Aberdeen_Man_0003426,NA,2.5,2.5,1.5
Aberdeen_Man_0003437,NA,2,2,1.5
Aberdeen_Man_0003441,NA,0.5,1.5,0.5
Aberdeen_Man_0003445,NA,3,3,2
Aberdeen_Man_0003446,NA,3,3,2
Aberdeen_Man_0003456,0.06635283568706568,-1.5,0.5,-1.5
Aberdeen_Man_0003461,0.034776755665245684,-1.5,0.5,-1.5
Aberdeen_Man_0003463,NA,0,2,-1
Aberdeen_Man_0003472,NA,1.5,2.5,0.5
Aberdeen_Man_0003480,0.024307900067521943,2.5,2.5,2
Aberdeen_Man_0003484,NA,1.5,2.5,0.5
Aberdeen_Man_0003486,NA,3,3,2
Aberdeen_Man_0003487,NA,1,1,1
Aberdeen_Man_0003504,NA,1.5,2.5,0.5
Aberdeen_Man_0003523,NA,1.5,1.5,1.5
Aberdeen_Man_0003526,NA,1.5,1.5,1.5
Aberdeen_Man_0003536,NA,2.5,2.5,1.5
Aberdeen_Man_0003540,0.09290731928393384,-1,1,-1
Aberdeen_Man_0003541,0.02629193109700816,1,1,1
Aberdeen_Man_0003556,NA,3,3,2
Aberdeen_Man_0003559,NA,1.5,2.5,0.5
Aberdeen_Man_0003565,NA,2,3,1
Aberdeen_Man_0003578,0.2683982683982684,-1.5,0.5,-1.5
Aberdeen_Man_0003583,0.11285909712722299,-1.5,0.5,-1.5
Aberdeen_Man_0003611,0.027274810909924365,0.5,1.5,0
Aberdeen_Man_0003617,NA,3,3,2
Aberdeen_Man_0003631,0.026455026455026454,1.5,1.5,1.5
Aberdeen_Man_0003639,0.03729281767955801,0,1,0
Aberdeen_Man_0003640,0.03867403314917127,-0.5,1.5,-0.5
Aberdeen_Man_0003641,0.029933225880727606,2.5,2.5,1.5
Aberdeen_Man_0003643,0.16532350909509555,-1.5,0.5,-1.5
Aberdeen_Man_0003648,NA,2.5,2.5,1.5
Aberdeen_Man_0003658,NA,1.5,2.5,0.5
Aberdeen_Man_0003659,0.25888324873096447,-1.5,0.5,-1.5
Aberdeen_Man_0003670,0.08038808038808039,-1.5,0.5,-1.5
Aberdeen_Man_0003675,NA,2.5,2.5,1.5
Aberdeen_Man_0003689,0.029439035697728325,2.5,2.5,1.5
Aberdeen_Man_0003692,NA,2.5,2.5,1.5
Aberdeen_Man_0003694,0.2300556586270872,-1.5,0.5,-1.5
Aberdeen_Man_0003699,NA,0,1,0
Aberdeen_Man_0003713,NA,3,3,2
Aberdeen_Man_0003720,NA,2,2,1
Aberdeen_Man_0003730,0.4175798554441595,-1.5,0.5,-1.5
Aberdeen_Man_0003732,NA,2,2,1.5
Aberdeen_Man_0003741,0.049953314659197015,2,2,1
Aberdeen_Man_0003767,0.20889929742388758,-1.5,0.5,-1.5
Aberdeen_Man_0003772,NA,2.5,2.5,1.5
Aberdeen_Man_0003779,0.03851573508689526,0.5,1.5,0.5
Aberdeen_Man_0003784,NA,2,2,1
Aberdeen_Man_0003787,NA,2.5,2.5,1.5
Aberdeen_Man_0003818,0.027869626830420408,2.5,2.5,1.5
Aberdeen_Man_0003824,0.058823529411764705,-0.5,1.5,-0.5
Aberdeen_Man_0003831,0.12556159848663986,-1,1,-1
Aberdeen_Man_0003837,NA,1.5,2.5,0.5
Aberdeen_Man_0003843,0.02700781805259417,2,2,1.5
Aberdeen_Man_0003844,NA,3,3,2
Aberdeen_Man_0003851,NA,0.5,2.5,-0.5
Aberdeen_Man_0003859,NA,1.5,1.5,1.5
Aberdeen_Man_0003868,0.027830637488106564,-1,1,-1
Aberdeen_Man_0003869,0.1551272900309303,-1,1,-1
Aberdeen_Man_0003872,NA,1.5,1.5,1.5
Aberdeen_Man_0003881,0.3759828448892066,-1.5,0.5,-1.5
Aberdeen_Man_0003890,NA,2,2,1
Aberdeen_Man_0003895,NA,-1,1,-1
Aberdeen_Man_0003898,NA,1,1,1
Aberdeen_Man_0003899,NA,1,2,1
Aberdeen_Man_0003915,0.03303806559731865,2.5,2.5,1.5
Aberdeen_Man_0003917,0.03017241379310345,0,2,-0.5
Aberdeen_Man_0003934,0.038636909047276215,1,2,1
Aberdeen_Man_0003937,0.4157465194431109,-1.5,0.5,-1.5
Aberdeen_Man_0003942,NA,3.5,3.5,2.5
Aberdeen_Man_0003944,NA,1,2,0
Aberdeen_Man_0003957,0.36284889316650626,-1,1,-1
Aberdeen_Man_0003976,0.044599807135969144,2.5,2.5,1.5
Aberdeen_Man_0003978,NA,1.5,2.5,0.5
Aberdeen_Man_0003993,NA,2.5,2.5,1.5
Aberdeen_Man_0003996,0.05051970026589316,-1,1,-1
Aberdeen_Man_0004004,NA,2.5,2.5,1.5
Aberdeen_Man_0004016,NA,2,2,1
Aberdeen_Man_0004021,0.10884848484848485,-1.5,0.5,-1.5
Aberdeen_Man_0004056,NA,1.5,2.5,0.5
Aberdeen_Man_0004057,NA,2,2,1
Aberdeen_Man_0004058,0.05433723196881091,0.5,1.5,0.5
Aberdeen_Man_0004060,0.04192054594199366,-1.5,0.5,-1.5
Aberdeen_Man_0004062,NA,-1.5,0.5,-1.5
Aberdeen_Man_0004069,NA,1.5,2.5,0.5
Aberdeen_Man_0004070,NA,2.5,2.5,1.5
Aberdeen_Man_0004083,NA,1.5,2.5,0.5
Aberdeen_Man_0004097,NA,3.5,3.5,2.5
Aberdeen_Man_0004100,NA,0.5,1.5,0.5
Aberdeen_Man_0004101,NA,1.5,2.5,0.5
Aberdeen_Man_0004102,0.03749081107571674,2.5,2.5,1.5
Aberdeen_Man_0004112,0.04685966633954858,-1.5,0.5,-1.5
Aberdeen_Man_0004120,NA,1.5,2.5,0.5
Aberdeen_Man_0004121,0.03118860510805501,1.5,1.5,0.5
Aberdeen_Man_0004122,0.02800294767870302,0,1,0
Aberdeen_Man_0004135,NA,2.5,2.5,1.5
Aberdeen_Man_0004141,NA,3,3,2.5
Aberdeen_Man_0004150,0.04717214126944925,0.5,0.5,0.5
Aberdeen_Man_0004165,NA,2,3,1
Aberdeen_Man_0004180,NA,1,1,1
Aberdeen_Man_0004190,0.05707196029776675,-1,1,-1.5
Aberdeen_Man_0004192,NA,2.5,2.5,1.5
Aberdeen_Man_0004208,NA,3.5,3.5,2.5
Aberdeen_Man_0004211,NA,2.5,2.5,1.5
Aberdeen_Man_0004217,NA,2.5,2.5,1.5
Aberdeen_Man_0004229,NA,1,1,1
Aberdeen_Man_0004230,0.034912718204488775,-1.5,0.5,-1.5
Aberdeen_Man_0004238,NA,3.5,3.5,2.5
Aberdeen_Man_0004243,0.3322508118910817,-1.5,0.5,-1.5
Aberdeen_Man_0004247,0.03525,2,2,2
Aberdeen_Man_0004250,0.06006006006006006,-1,1,-1
Aberdeen_Man_0004251,0.043293293293293296,-1.5,0.5,-1.5
Aberdeen_Man_0004253,NA,1,2,1
Aberdeen_Man_0004255,NA,2.5,2.5,2.5
Aberdeen_Man_0004258,NA,4,4,3
Aberdeen_Man_0004259,0.05785123966942149,-1,1,-1
Aberdeen_Man_0004273,NA,3,3,2
Aberdeen_Man_0004275,0.046651617757712566,0,1,0
Aberdeen_Man_0004276,0.11186355655881615,-1.5,0.5,-1.5
Aberdeen_Man_0004284,NA,2,2,1
Aberdeen_Man_0004285,NA,1,2,0
Aberdeen_Man_0004289,NA,0.5,1.5,0
Aberdeen_Man_0004291,NA,2,2,1
Aberdeen_Man_0004299,NA,2,2,2
Aberdeen_Man_0004302,NA,3,3,2
Aberdeen_Man_0004308,0.03726082578046324,2,2,1.5
Aberdeen_Man_0004318,0.21740226986128625,-1.5,0.5,-1.5
Aberdeen_Man_0004335,NA,1,2,0
Aberdeen_Man_0004338,NA,1.5,1.5,1.5
Aberdeen_Man_0004347,NA,2.5,2.5,1.5
Aberdeen_Man_0004349,0.04839118317709653,0.5,0.5,0.5
Aberdeen_Man_0004362,NA,3.5,3.5,2.5
Aberdeen_Man_0004372,0.03277439024390244,-1,1,-1
Aberdeen_Man_0004376,0.06124523506988564,-1,1,-1
Aberdeen_Man_0004378,NA,2,2,1
Aberdeen_Man_0004393,NA,1.5,2.5,0.5
Aberdeen_Man_0004394,0.21310221769054294,-1.5,0.5,-1.5
Aberdeen_Man_0004396,0.2990821009688934,-1.5,0.5,-1.5
Aberdeen_Man_0004409,NA,2.5,2.5,1.5
Aberdeen_Man_0004411,0.28848608629052847,-1,1,-1
Aberdeen_Man_0004413,NA,-1.5,0.5,-1.5
Aberdeen_Man_0004436,NA,0,2,-0.5
Aberdeen_Man_0004457,NA,-1,1,-1
Aberdeen_Man_0004458,0.036466358500256806,1.5,1.5,1.5
Aberdeen_Man_0004465,NA,2,2,1
Aberdeen_Man_0004477,NA,1.5,2.5,1
Aberdeen_Man_0004484,NA,1,2,0
Aberdeen_Man_0004499,0.17954017049857918,-1.5,0.5,-1.5
Aberdeen_Man_0004520,0.033402382185396165,2.5,2.5,1.5
Aberdeen_Man_0004528,NA,-0.5,1.5,-0.5
Aberdeen_Man_0004538,NA,2.5,2.5,1.5
Aberdeen_Man_0004542,NA,2,2,1
Aberdeen_Man_0004551,NA,2.5,2.5,1.5
Aberdeen_Man_0004557,0.036141445657826315,2,2,2
Aberdeen_Man_0004562,NA,3,3,2
Aberdeen_Man_0004572,0.035444357571019026,2.5,2.5,1.5
Aberdeen_Man_0004579,0.04745762711864407,-1,1,-1
Aberdeen_Man_0004583,0.09494001043296818,-1.5,0.5,-1.5
Aberdeen_Man_0004591,NA,2,2,1
Aberdeen_Man_0004592,0.03001043841336117,-1.5,0.5,-1.5
Aberdeen_Man_0004594,NA,0,1,0
Aberdeen_Man_0004603,NA,1.5,2.5,0.5
Aberdeen_Man_0004606,0.04287581699346405,2.5,2.5,2
Aberdeen_Man_0004610,NA,2,2,1.5
Aberdeen_Man_0004615,0.033751962323390894,-1,1,-1
Aberdeen_Man_0004622,0.46335078534031415,-1.5,0.5,-1.5
Aberdeen_Man_0004629,NA,2,2,1
Aberdeen_Man_0004634,NA,-1.5,0.5,-1.5
Aberdeen_Man_0004636,0.10618772941793393,-1.5,0.5,-1.5
Aberdeen_Man_0004655,0.396216500262743,-1.5,0.5,-1.5
Aberdeen_Man_0004666,0.08598474888246121,-1.5,0.5,-1.5
Aberdeen_Man_0004667,0.03445554971067859,2.5,2.5,1.5
Aberdeen_Man_0004671,NA,2.5,2.5,1.5
Aberdeen_Man_0004672,0.2992105263157895,-1.5,0.5,-1.5
Aberdeen_Man_0004675,0.029496971293126152,1.5,2.5,0.5
Aberdeen_Man_0004685,0.1945176594623089,-1.5,0.5,-1.5
Aberdeen_Man_0004692,0.03507383966244726,0,1,0
Aberdeen_Man_0004698,NA,3,3,3
Aberdeen_Man_0004700,NA,1.5,2.5,0.5
Aberdeen_Man_0004712,0.08670367433254031,-1,1,-1
Aberdeen_Man_0004718,0.0656084656084656,-1,1,-1
Aberdeen_Man_0004721,NA,2,3,1
Aberdeen_Man_0004722,0.12493382742191636,-1.5,0.5,-1.5
Aberdeen_Man_0004726,NA,0,1,0
Aberdeen_Man_0004728,NA,-1.5,0.5,-1.5
Aberdeen_Man_0004741,NA,2,2,1
Aberdeen_Man_0004755,0.08687566418703507,-1,1,-1
Aberdeen_Man_0004759,0.04756842944459208,2.5,2.5,1.5
Aberdeen_Man_0004760,NA,2.5,2.5,1.5
Aberdeen_Man_0004775,0.06228373702422145,-1,1,-1
Aberdeen_Man_0004780,0.2910785619174434,-1.5,0.5,-1.5
Aberdeen_Man_0004792,NA,0.5,1.5,0.5
Aberdeen_Man_0004794,0.037589976006398296,1,2,0
Aberdeen_Man_0004796,0.16346666666666668,1,2,1
Aberdeen_Man_0004799,NA,-1,1,-1
Aberdeen_Man_0004811,NA,2.5,2.5,1.5
Aberdeen_Man_0004819,NA,2,3,1
Aberdeen_Man_0004826,NA,1,2,1
Aberdeen_Man_0004828,NA,0,1,0
Aberdeen_Man_0004832,0.06693440428380187,0,1,0
Aberdeen_Man_0004839,NA,1,1,1
Aberdeen_Man_0004840,0.038863575448941305,-1.5,0.5,-1.5
Aberdeen_Man_0004843,NA,2.5,2.5,2.5
Aberdeen_Man_0004846,NA,1,1,1
Aberdeen_Man_0004856,0.44721998388396456,-1.5,0.5,-1.5
Aberdeen_Man_0004863,0.038172043010752686,2,2,1
Aberdeen_Man_0004873,NA,1.5,1.5,1.5
Aberdeen_Man_0004878,NA,1,2,0
Aberdeen_Man_0004884,0.038782655534608135,0.5,1.5,0.5
Aberdeen_Man_0004894,0.32326772715017527,-1.5,0.5,-1.5
Aberdeen_Man_0004896,NA,2.5,2.5,1.5
Aberdeen_Man_0004909,NA,-0.5,1.5,-0.5
Aberdeen_Man_0004915,0.10564712239935152,-1.5,0.5,-1.5
Aberdeen_Man_0004916,0.12996487435828155,-1,1,-1
Aberdeen_Man_0004930,NA,1,2,1
Aberdeen_Man_0004933,0.03167298321602599,1,1,1
Aberdeen_Man_0004939,0.04659983744242752,0,1,0
Aberdeen_Man_0004940,NA,3.5,3.5,2.5
Aberdeen_Man_0004946,0.10490647872052046,-1,1,-1
Aberdeen_Man_0004949,NA,1,2,0
Aberdeen_Man_0004959,NA,1,2,0.5
Aberdeen_Man_0004970,0.13447432762836187,-1,1,-1
Aberdeen_Man_0004973,0.2801630434782609,-1.5,0.5,-1.5
Aberdeen_Man_0004979,0.11416145691764067,-1.5,0.5,-1.5
Aberdeen_Man_0004983,NA,3,3,2
Aberdeen_Man_0004985,NA,2.5,2.5,1.5
Aberdeen_Man_0004997,NA,1,1,1
Aberdeen_Man_0005001,NA,3,3,2
Aberdeen_Man_0005003,0.03408781019907281,2,2,2
Aberdeen_Man_0005005,0.06082924168030551,-1,1,-1
Aberdeen_Man_0005007,0.03409710856519367,2.5,2.5,1.5
Aberdeen_Man_0005031,0.19687842278203724,-1.5,0.5,-1.5
Aberdeen_Man_0005036,0.04247739106604549,3.5,3.5,2.5
Aberdeen_Man_0005046,NA,1,2,0
Aberdeen_Man_0005049,0.038946791003839826,2.5,2.5,1.5
Aberdeen_Man_0005051,0.1544157981349424,-1.5,0.5,-1.5
Aberdeen_Man_0005055,0.17755214050493962,-1.5,0.5,-1.5
Aberdeen_Man_0005057,NA,2.5,2.5,1.5
Aberdeen_Man_0005058,0.24615806805708013,-1,1,-1
Aberdeen_Man_0005072,NA,2.5,2.5,1.5
Aberdeen_Man_0005081,0.2125378058839703,-1.5,0.5,-1.5
Aberdeen_Man_0005082,NA,1.5,1.5,1.5
Aberdeen_Man_0005083,NA,0,1,0
Aberdeen_Man_0005085,NA,0.5,1.5,0.5
Aberdeen_Man_0005090,0.14368290668868702,-1.5,0.5,-1.5
Aberdeen_Man_0005108,NA,1.5,1.5,1
Aberdeen_Man_0005117,0.09972375690607735,-1.5,0.5,-1.5
Aberdeen_Man_0005119,0.04531638574191766,-1,1,-1
Aberdeen_Man_0005128,NA,0.5,1.5,0.5
Aberdeen_Man_0005136,0.12098560354374308,-1.5,0.5,-1.5
Aberdeen_Man_0005141,NA,1,1,1
Aberdeen_Man_0005142,NA,2.5,2.5,1.5
Aberdeen_Man_0005147,NA,3,3,2
Aberdeen_Man_0005150,NA,2,3,1
Aberdeen_Man_0005154,0.12985571587125416,-1.5,0.5,-1.5
Aberdeen_Man_0005158,0.033037201554691836,1,2,0
Aberdeen_Man_0005168,NA,1,2,0
Aberdeen_Man_0005171,NA,2.5,2.5,1.5
Aberdeen_Man_0005178,0.03866481223922114,2.5,2.5,1.5
Aberdeen_Man_0005183,0.11547022815804119,-1.5,0.5,-1.5
Aberdeen_Man_0005190,0.03231197771587744,0.5,1.5,0.5
Aberdeen_Man_0005195,NA,2.5,2.5,1.5
Aberdeen_Man_0005198,NA,1,2,0.5
Aberdeen_Man_0005218,NA,2.5,2.5,1.5
Aberdeen_Man_0005224,NA,2.5,2.5,1.5
Aberdeen_Man_0005225,NA,2.5,2.5,1.5
Aberdeen_Man_0005243,NA,1.5,2.5,0.5
Aberdeen_Man_0005252,0.04349046015712683,3.5,3.5,2.5
Aberdeen_Man_0005260,NA,-1.5,0.5,-1.5
Aberdeen_Man_0005276,NA,2.5,2.5,2.5
Aberdeen_Man_0005278,NA,3,3,2
Aberdeen_Man_0005282,0.04142011834319527,2.5,2.5,1.5
Aberdeen_Man_0005284,0.11439842209072978,1.5,1.5,1.5
Aberdeen_Man_0005285,0.03324880247957171,0,1,0
Aberdeen_Man_0005289,NA,1.5,1.5,1.5
Aberdeen_Man_0005296,0.08744710860366714,-1.5,0.5,-1.5
Aberdeen_Man_0005337,0.08125707814269535,-0.5,1.5,-0.5
Aberdeen_Man_0005341,0.06655338431039366,0.5,1.5,0.5
Aberdeen_Man_0005342,0.041926345609065156,-1,1,-1
Aberdeen_Man_0005345,NA,-1,1,-1
Aberdeen_Man_0005346,NA,1,2,0
Aberdeen_Man_0005359,NA,1,2,0
Aberdeen_Man_0005361,NA,-1.5,0.5,-1.5
Aberdeen_Man_0005365,0.10675752413401476,-1.5,0.5,-1.5
Aberdeen_Man_0005378,NA,2.5,2.5,1.5
Aberdeen_Man_0005380,NA,0.5,1.5,0.5
Aberdeen_Man_0005417,NA,2.5,2.5,1.5
Aberdeen_Man_0005433,0.188,1.5,1.5,1.5
Aberdeen_Man_0005434,NA,3,3,2
Aberdeen_Man_0005436,NA,1,2,0
Aberdeen_Man_0005441,0.03402916785816414,1.5,1.5,1.5
Aberdeen_Man_0005453,0.08075601374570447,-1,1,-1
Aberdeen_Man_0005461,0.032378223495702005,2,2,1.5
